SeqID,Class,QSOGran1,QSOGran10,QSOGran11,QSOGran12,QSOGran13,QSOGran14,QSOGran15,QSOGran16,QSOGran17,QSOGran18,QSOGran19,QSOGran2,QSOGran20,QSOGran21,QSOGran22,QSOGran23,QSOGran24,QSOGran25,QSOGran26,QSOGran27,QSOGran28,QSOGran29,QSOGran3,QSOGran30,QSOGran31,QSOGran32,QSOGran33,QSOGran34,QSOGran35,QSOGran36,QSOGran37,QSOGran38,QSOGran39,QSOGran4,QSOGran40,QSOGran41,QSOGran42,QSOGran43,QSOGran5,QSOGran6,QSOGran7,QSOGran8,QSOGran9,QSOSW1,QSOSW10,QSOSW11,QSOSW12,QSOSW13,QSOSW14,QSOSW15,QSOSW16,QSOSW17,QSOSW18,QSOSW19,QSOSW2,QSOSW20,QSOSW21,QSOSW22,QSOSW23,QSOSW24,QSOSW25,QSOSW26,QSOSW27,QSOSW28,QSOSW29,QSOSW3,QSOSW30,QSOSW31,QSOSW32,QSOSW33,QSOSW34,QSOSW35,QSOSW36,QSOSW37,QSOSW38,QSOSW39,QSOSW4,QSOSW40,QSOSW41,QSOSW42,QSOSW43,QSOSW5,QSOSW6,QSOSW7,QSOSW8,QSOSW9
4DG7A,1,3.1553e-06,1.34102e-05,1.10437e-05,1.4199e-05,1.10437e-05,1.02548e-05,7.8883e-06,1.10437e-05,8.6772e-06,3.1553e-06,7.8883e-06,1.10437e-05,8.6772e-06,0.0479600405,0.0450758289,0.0484349678,0.0480856084,0.0425728193,0.0449227387,0.0477658579,0.0387847417,0.0428879515,7.8883e-06,0.0459105139,0.0463122178,0.0441574362,0.0451220231,0.0428911517,0.0411670021,0.0395619215,0.0442459786,0.0453615695,0.0407687182,1.10437e-05,0.0393170659,0.0424073018,0.0380778585,0.038008323,8.6772e-06,1.57766e-05,9.466e-06,1.02548e-05,1.57766e-05,2.9558e-06,1.25621e-05,1.03453e-05,1.33011e-05,1.03453e-05,9.6063e-06,7.3895e-06,1.03453e-05,8.1284e-06,2.9558e-06,7.3895e-06,1.03453e-05,8.1284e-06,0.0460691322,0.0443123862,0.0480624761,0.0469425736,0.0430825962,0.0458632472,0.0442294669,0.0399874495,0.0432053371,7.3895e-06,0.0479627523,0.0418002285,0.0418236828,0.047946983,0.0426771861,0.0437690144,0.0444065371,0.0438012453,0.0455115989,0.0419410772,1.03453e-05,0.0404647479,0.0384960108,0.0373482761,0.0401083011,8.1284e-06,1.4779e-05,8.8674e-06,9.6063e-06,1.4779e-05
4DAMA,1,2.5213e-05,3.78195e-05,2.5213e-05,2.94151e-05,1.26065e-05,8.4043e-06,8.4043e-06,1.68086e-05,3.78195e-05,2.5213e-05,2.5213e-05,6.30324e-05,3.78195e-05,0.0522290734,0.0402952457,0.0440434729,0.0479279979,0.0417045851,0.0552662188,0.042681819,0.0536874418,0.042840983,2.5213e-05,0.0354504353,0.0430691255,0.0408945275,0.0474789735,0.0474539176,0.0366130513,0.0333780017,0.0416334743,0.0429430954,0.0380761996,2.94151e-05,0.0453884857,0.0470021195,0.038060577,0.0413475037,4.2022e-06,2.94151e-05,2.94151e-05,4.20216e-05,2.10108e-05,1.75344e-05,2.63017e-05,1.75344e-05,2.04568e-05,8.7672e-06,5.8448e-06,5.8448e-06,1.16896e-05,2.63017e-05,1.75344e-05,1.75344e-05,4.38361e-05,2.63017e-05,0.0510979824,0.0467050517,0.0437596672,0.0447901276,0.0408902792,0.0498575549,0.0468435379,0.047497417,0.0450131921,1.75344e-05,0.0396434451,0.0455999735,0.0448794154,0.0424746317,0.0442910844,0.0412767402,0.0387185132,0.040195257,0.0426495371,0.0412843219,2.04568e-05,0.0424019574,0.0410448206,0.038523941,0.0401904059,2.9224e-06,2.04568e-05,2.04568e-05,2.92241e-05,1.4612e-05
4D8JA,1,2.43346e-05,2.43346e-05,3.04183e-05,4.25856e-05,3.34601e-05,3.0418e-06,6.0837e-06,2.43346e-05,1.8251e-05,1.21673e-05,2.12928e-05,3.6502e-05,1.21673e-05,0.0539529683,0.0505098715,0.0450154241,0.053682406,0.0426685326,0.0463966019,0.0424468152,0.050098605,0.0456027108,1.52091e-05,0.0428776722,0.0462500855,0.0460935301,0.0426425904,0.0395577838,0.0379679963,0.0405775345,0.0414849785,0.0371248886,0.0364978739,1.52091e-05,0.040602425,0.0343224736,0.0425928851,0.0405801145,3.0418e-06,5.17111e-05,3.95438e-05,1.21673e-05,2.73765e-05,1.74839e-05,1.74839e-05,2.18549e-05,3.05968e-05,2.40403e-05,2.1855e-06,4.371e-06,1.74839e-05,1.31129e-05,8.7419e-06,1.52984e-05,2.62258e-05,8.7419e-06,0.0470141819,0.0458914623,0.0467726909,0.0523640327,0.0452028562,0.0429454698,0.0444437508,0.0459525082,0.0428979269,1.09274e-05,0.0417427424,0.0442255559,0.0442149262,0.045454994,0.0413232664,0.0425999536,0.0409910805,0.0411137688,0.0384554473,0.0396714126,1.09274e-05,0.0414737925,0.0394405615,0.0412469755,0.0442350055,2.1855e-06,3.71533e-05,2.84113e-05,8.7419e-06,1.96694e-05
3V9RB,1,2.43056e-05,6.48149e-05,0.0001053241,4.86111e-05,4.05093e-05,8.1019e-06,1.62037e-05,4.86111e-05,0.0,0.0,8.1019e-06,2.43056e-05,3.24074e-05,0.0595579472,0.0492027594,0.0507728551,0.0511622033,0.048055692,0.0429926424,0.0433376238,0.041199726,0.0444352793,2.43056e-05,0.040992237,0.0375874093,0.0517798951,0.0362688037,0.0346108488,0.0452785761,0.0484142485,0.0510006968,0.0420695884,0.0409343785,6.48149e-05,0.0391133358,0.0322705781,0.0322683426,0.035989471,0.0,6.48149e-05,3.24074e-05,4.05093e-05,5.6713e-05,2.01111e-05,5.36295e-05,8.7148e-05,4.02221e-05,3.35184e-05,6.7037e-06,1.34074e-05,4.02221e-05,0.0,0.0,6.7037e-06,2.01111e-05,2.68148e-05,0.0573817971,0.0515056533,0.0537554242,0.0514908975,0.0463148052,0.0487894994,0.0420107183,0.0444108683,0.0456156432,2.01111e-05,0.0400945576,0.0401656699,0.0448942083,0.0393407141,0.0394868053,0.0390863338,0.0430150769,0.0449827609,0.0437766304,0.0402997323,5.36295e-05,0.0420177689,0.0331795973,0.0339937327,0.0338078843,0.0,5.36295e-05,2.68148e-05,3.35184e-05,4.69258e-05
3V9RA,1,5.4742e-05,2.34609e-05,5.4742e-05,4.69217e-05,5.4742e-05,2.34609e-05,1.56406e-05,7.8203e-06,3.12812e-05,7.8203e-06,2.34609e-05,4.69217e-05,4.69217e-05,0.0483083935,0.0423314362,0.0426267769,0.0528473682,0.0470047754,0.0412378005,0.0505031329,0.0352438855,0.0491675964,3.12812e-05,0.0367261464,0.0535009027,0.0420054841,0.0522673031,0.047978271,0.04096763,0.0344274232,0.0485505168,0.0510113377,0.0418313538,5.4742e-05,0.0371116997,0.0385241585,0.0293814918,0.0357491096,2.34609e-05,3.91015e-05,7.82029e-05,2.34609e-05,7.8203e-06,4.87439e-05,2.08902e-05,4.87439e-05,4.17805e-05,4.87439e-05,2.08902e-05,1.39268e-05,6.9634e-06,2.78536e-05,6.9634e-06,2.08902e-05,4.17805e-05,4.17805e-05,0.0462045636,0.0505116462,0.0476482763,0.0492147381,0.0455024371,0.0451608471,0.0464879965,0.0407691929,0.0491490937,2.78536e-05,0.0406541652,0.0463580703,0.04119859,0.0496760189,0.0449919812,0.0410766413,0.0378055054,0.0439570218,0.0422512727,0.0389859545,4.87439e-05,0.0408790721,0.0404337539,0.0347802721,0.0356831456,2.08902e-05,3.48171e-05,6.96341e-05,2.08902e-05,6.9634e-06
4AD8A,1,5.244e-06,7.1863e-06,8.9343e-06,6.992e-06,4.8556e-06,3.1076e-06,3.8845e-06,2.1365e-06,3.8845e-06,1.3596e-06,1.1653e-06,6.0209e-06,3.1076e-06,0.0437461949,0.0418177713,0.0498318034,0.0455844554,0.0370705931,0.0413373451,0.0525104337,0.0428421792,0.0389452705,1.3596e-06,0.049367357,0.0467368312,0.0420528622,0.0427000926,0.0494289913,0.042506136,0.0396536288,0.0455199726,0.0412696688,0.0388893829,4.0787e-06,0.04558737,0.0419504591,0.0398663723,0.0406846094,5.827e-07,1.61206e-05,1.04881e-05,4.0787e-06,5.6325e-06,4.3259e-06,5.928e-06,7.37e-06,5.7678e-06,4.0054e-06,2.5635e-06,3.2043e-06,1.7624e-06,3.2043e-06,1.1215e-06,9.613e-07,4.9667e-06,2.5635e-06,0.0457708539,0.0432808894,0.0470166185,0.045469655,0.0419373086,0.0431542343,0.0488083188,0.0436452404,0.0405635474,1.1215e-06,0.0466872309,0.0453459341,0.0436268932,0.0424670872,0.0459877007,0.042540558,0.0402681857,0.0431985463,0.0437585164,0.0403484271,3.3646e-06,0.0418098467,0.0413648324,0.0409326475,0.0419342552,4.807e-07,1.3298e-05,8.6517e-06,3.3646e-06,4.6463e-06
3V68A,1,9.8264e-06,3.24271e-05,1.57222e-05,3.73403e-05,8.8438e-06,8.8438e-06,1.0809e-05,6.8785e-06,8.8438e-06,2.9479e-06,8.8438e-06,9.8264e-06,1.37569e-05,0.0469016688,0.0370849335,0.046454493,0.0537320126,0.0450468561,0.0404127099,0.039522924,0.0443843045,0.0447545507,1.27743e-05,0.0463262366,0.0468332781,0.039222006,0.0404194429,0.0408328265,0.0461176314,0.0407733566,0.0386276401,0.042127565,0.0431006973,1.27743e-05,0.0460049831,0.040400238,0.0369163222,0.0537566805,0.0,2.65313e-05,4.9132e-06,1.17917e-05,2.9479e-06,6.7164e-06,2.21641e-05,1.07462e-05,2.55223e-05,6.0448e-06,6.0448e-06,7.388e-06,4.7015e-06,6.0448e-06,2.0149e-06,6.0448e-06,6.7164e-06,9.403e-06,0.0476683074,0.0418142296,0.04706334,0.0481962058,0.0463395761,0.0424234419,0.0417129159,0.0443511392,0.0425320191,8.7313e-06,0.0444935259,0.0451527557,0.0432021735,0.0424624668,0.0422393419,0.0424320861,0.0422393892,0.0411311616,0.0422231051,0.0440879915,8.7313e-06,0.0416855399,0.0415572356,0.0389054972,0.0459179737,0.0,1.81343e-05,3.3582e-06,8.0597e-06,2.0149e-06
4ACOA,1,1.8091e-06,3.5579e-06,5.8494e-06,5.0654e-06,9.648e-07,3.4373e-06,2.7739e-06,4.7639e-06,3.3167e-06,6.03e-07,2.2915e-06,2.4121e-06,1.6885e-06,0.0443570596,0.0432013115,0.0471459798,0.0456617696,0.0429067455,0.0454553195,0.0430922121,0.0444023647,0.0427408663,3.6182e-06,0.0430873655,0.0445357003,0.041505922,0.04061477,0.0419978948,0.0413238162,0.0427819196,0.0429045413,0.0411833991,0.0432961297,3.98e-06,0.0450420697,0.0419764896,0.0458882151,0.0448405495,6.633e-07,4.6433e-06,2.8945e-06,1.7488e-06,1.5076e-06,1.5153e-06,2.9801e-06,4.8994e-06,4.2428e-06,8.082e-07,2.8791e-06,2.3235e-06,3.9903e-06,2.778e-06,5.051e-07,1.9194e-06,2.0204e-06,1.4143e-06,0.0444654557,0.0433790212,0.0462562706,0.0454236247,0.0436186887,0.0449887873,0.0436820497,0.0440648368,0.0431770272,3.0306e-06,0.0437935663,0.0431410051,0.0426952458,0.0433866646,0.0423207438,0.0418500635,0.0429239458,0.0426739621,0.0414533203,0.0441558078,3.3336e-06,0.0431076454,0.0416893238,0.0437716782,0.0439330287,5.556e-07,3.8893e-06,2.4245e-06,1.4648e-06,1.2627e-06
3V4GA,1,1.25001e-05,3.03573e-05,2.50001e-05,2.14287e-05,1.25001e-05,8.9286e-06,8.9286e-06,1.42858e-05,1.42858e-05,3.5714e-06,8.9286e-06,1.60715e-05,1.78572e-05,0.0539450627,0.0426801918,0.0537259167,0.0478130178,0.0398965851,0.0425706086,0.0434731312,0.0404552396,0.0446601984,1.42858e-05,0.0428241403,0.0461182134,0.0473469259,0.042587682,0.0402463337,0.0433233854,0.042422057,0.0449035817,0.038706418,0.0434276128,1.42858e-05,0.045050314,0.0374440724,0.0358862674,0.0401733996,5.3572e-06,3.39288e-05,1.42858e-05,1.78572e-05,2.50001e-05,1.03556e-05,2.51492e-05,2.07111e-05,1.77524e-05,1.03556e-05,7.3968e-06,7.3968e-06,1.18349e-05,1.18349e-05,2.9587e-06,7.3968e-06,1.33143e-05,1.47937e-05,0.0491858247,0.0456173944,0.0502892648,0.0467927863,0.041488105,0.0443179005,0.0427289343,0.0412948198,0.0420953091,1.18349e-05,0.0438138963,0.0423515618,0.0458173001,0.0432078858,0.0431468396,0.0400959638,0.0451878311,0.0477644082,0.0410921914,0.0433069937,1.18349e-05,0.0442027473,0.0388893039,0.0372230848,0.0398248466,4.4381e-06,2.8108e-05,1.18349e-05,1.47937e-05,2.07111e-05
4ABXA,1,2.02669e-05,2.39517e-05,2.94791e-05,1.28971e-05,1.47395e-05,3.6849e-06,1.10546e-05,5.5273e-06,1.8424e-06,3.6849e-06,1.47395e-05,1.84244e-05,5.5273e-06,0.0474125213,0.0464589987,0.0565700996,0.0487177458,0.0393116402,0.0481067838,0.0506463641,0.0371209062,0.0359810905,1.28971e-05,0.0525482194,0.0405278564,0.045059423,0.0469961529,0.043981282,0.0393157126,0.0402701478,0.0451283268,0.0391444109,0.0391111013,2.21093e-05,0.0378019468,0.0434453328,0.0392953938,0.0367279586,3.6849e-06,6.2643e-05,2.94791e-05,1.10546e-05,1.28971e-05,1.67736e-05,1.98234e-05,2.4398e-05,1.06741e-05,1.2199e-05,3.0498e-06,9.1493e-06,4.5746e-06,1.5249e-06,3.0498e-06,1.2199e-05,1.52488e-05,4.5746e-06,0.0462746214,0.0449995308,0.0493014465,0.0461615298,0.0392025483,0.0465480408,0.0471578449,0.0415778259,0.0405925934,1.06741e-05,0.0496649331,0.0442770197,0.0435115302,0.0454731063,0.0423224821,0.0419056593,0.0432328047,0.0432832771,0.0379490097,0.0423858415,1.82985e-05,0.0390763719,0.0421890426,0.0409988674,0.0416487439,3.0498e-06,5.18458e-05,2.4398e-05,9.1493e-06,1.06741e-05
3UX8A,1,3.6609e-06,6.6681e-06,6.1451e-06,5.4914e-06,4.5762e-06,3.6609e-06,6.0144e-06,2.3535e-06,3.5302e-06,9.152e-07,2.8765e-06,5.7529e-06,4.5762e-06,0.0448208061,0.0455952703,0.045729503,0.0439785111,0.0448466672,0.0462063564,0.0442902425,0.0435246109,0.042361931,3.3994e-06,0.0451272372,0.0425571185,0.0450765062,0.0415632264,0.0447625247,0.044431343,0.0388206425,0.0434539638,0.0400077495,0.0384641941,3.0072e-06,0.0419587181,0.0424486997,0.0447295089,0.0451571987,1.6997e-06,5.6222e-06,3.6609e-06,8.3679e-06,5.4914e-06,2.8892e-06,5.2625e-06,4.8497e-06,4.3338e-06,3.6115e-06,2.8892e-06,4.7466e-06,1.8574e-06,2.786e-06,7.223e-07,2.2701e-06,4.5402e-06,3.6115e-06,0.0460392035,0.0451997717,0.0441469908,0.0451859384,0.0451217184,0.0443991361,0.0448123314,0.0441482972,0.0437573145,2.6828e-06,0.0440270501,0.0437367547,0.0440012666,0.0414789029,0.0422918663,0.0431818927,0.0434990526,0.0414315097,0.0402234311,0.0417774589,2.3733e-06,0.0403907398,0.042970383,0.0438150451,0.0442949131,1.3414e-06,4.437e-06,2.8892e-06,6.6039e-06,4.3338e-06
3UWXB,1,2.9794e-06,7.6967e-06,4.469e-06,6.0829e-06,4.0966e-06,3.7242e-06,4.3449e-06,2.9794e-06,3.6001e-06,1.3655e-06,3.6001e-06,6.8277e-06,3.3518e-06,0.0427697467,0.0423119738,0.0480177843,0.0468831218,0.0402905752,0.0426882792,0.0431179961,0.0447398677,0.0436036719,2.4828e-06,0.0429821624,0.0444891181,0.0433518688,0.0479861564,0.0458331467,0.040508941,0.041451673,0.0442415256,0.0447732595,0.0398878989,4.3449e-06,0.0426382413,0.0414944406,0.0449242711,0.0409296163,1.2414e-06,8.0691e-06,5.2139e-06,4.469e-06,3.7242e-06,2.2742e-06,5.8751e-06,3.4114e-06,4.6433e-06,3.1271e-06,2.8428e-06,3.3166e-06,2.2742e-06,2.7481e-06,1.0424e-06,2.7481e-06,5.2118e-06,2.5585e-06,0.0445799368,0.0430356226,0.0452139615,0.0446778212,0.0424506038,0.0423465554,0.0432794267,0.0434247111,0.0434481868,1.8952e-06,0.0428002242,0.0449599065,0.0442653923,0.0454454147,0.0443823619,0.0427009364,0.0433305961,0.0429668947,0.0428104258,0.0405378415,3.3166e-06,0.0443445431,0.0426217811,0.04389492,0.0424173095,9.476e-07,6.1594e-06,3.9799e-06,3.4114e-06,2.8428e-06
3UQZA,1,1.46973e-05,1.69019e-05,1.46973e-05,1.6167e-05,5.8789e-06,8.8184e-06,1.32276e-05,6.6138e-06,7.3486e-06,7.3486e-06,7.3486e-06,1.1023e-05,8.0835e-06,0.050386343,0.0394919532,0.0443414978,0.0473270985,0.037634209,0.039881194,0.0511128186,0.0488445931,0.0406463105,8.0835e-06,0.0472696729,0.0454208565,0.038202821,0.038557148,0.0447167127,0.0407960995,0.0398025771,0.0476742011,0.0419365072,0.0413123465,8.0835e-06,0.039783295,0.0456857109,0.0455174874,0.0434476404,4.4092e-06,1.17578e-05,1.02881e-05,1.76368e-05,1.24927e-05,1.17383e-05,1.34991e-05,1.17383e-05,1.29122e-05,4.6953e-06,7.043e-06,1.05645e-05,5.2822e-06,5.8692e-06,5.8692e-06,5.8692e-06,8.8037e-06,6.4561e-06,0.0468719236,0.0426494686,0.0436816363,0.0433783667,0.0422324807,0.0429769038,0.045821612,0.0467472856,0.0445195413,6.4561e-06,0.0480592622,0.0433646881,0.0398338785,0.0406695302,0.0436407861,0.0416096689,0.0435535657,0.0437253743,0.0423563814,0.041241486,6.4561e-06,0.0408846653,0.0447106572,0.0445526727,0.0427497198,3.5215e-06,9.3907e-06,8.2168e-06,1.4086e-05,9.9776e-06
3ULXA,1,5.627e-06,1.31296e-05,1.31296e-05,4.12645e-05,1.68809e-05,1.31296e-05,3.00105e-05,5.627e-06,1.12539e-05,1.68809e-05,1.31296e-05,1.87566e-05,1.31296e-05,0.0476375269,0.0493206111,0.0422614715,0.0468892866,0.0449532706,0.0467393122,0.0484339576,0.0442483268,0.045620539,9.3783e-06,0.0386466502,0.0322518667,0.0450733522,0.043165566,0.0472561272,0.0436501094,0.037614396,0.0379191965,0.0413435537,0.0449827562,1.68809e-05,0.0389990214,0.0480985478,0.041644929,0.0429251365,1.12539e-05,1.68809e-05,7.5026e-06,3.37618e-05,1.68809e-05,4.7172e-06,1.10069e-05,1.10069e-05,3.4593e-05,1.41517e-05,1.10069e-05,2.51586e-05,4.7172e-06,9.4345e-06,1.41517e-05,1.10069e-05,1.57241e-05,1.10069e-05,0.0466597616,0.0474431202,0.0452889253,0.0493990798,0.0446782995,0.0471055343,0.0465286415,0.0440794646,0.0429463114,7.8621e-06,0.0414766781,0.0379276427,0.0404503714,0.044514364,0.0426052679,0.0428537997,0.0421267201,0.0432842841,0.0420457636,0.0434265658,1.41517e-05,0.0390568761,0.0424855353,0.0422685621,0.041076404,9.4345e-06,1.41517e-05,6.2896e-06,2.83034e-05,1.41517e-05
3ULJA,1,4.70322e-05,2.82193e-05,9.4064e-06,6.58451e-05,3.76257e-05,5.64386e-05,3.76257e-05,2.82193e-05,6.58451e-05,9.4064e-06,0.0,1.88129e-05,8.46579e-05,0.0476943792,0.0428961361,0.0404540417,0.0459090314,0.05061584,0.0476767341,0.0490741126,0.0481830029,0.0459586314,1.88129e-05,0.0438599716,0.0478102073,0.0371423236,0.0451020179,0.049990725,0.0419864444,0.0519407821,0.0371465413,0.034794669,0.0396895979,6.58451e-05,0.0374745072,0.0344375261,0.0429565193,0.0363690851,0.0,4.70322e-05,6.58451e-05,0.0001316901,1.88129e-05,3.63304e-05,2.17983e-05,7.2661e-06,5.08626e-05,2.90643e-05,4.35965e-05,2.90643e-05,2.17983e-05,5.08626e-05,7.2661e-06,0.0,1.45322e-05,6.53948e-05,0.0535266385,0.0503313344,0.0438746333,0.0488993038,0.048118909,0.0473871411,0.0449350769,0.0522338662,0.0490542175,1.45322e-05,0.0414962937,0.0463281534,0.0427505528,0.038409747,0.0424508524,0.0439777085,0.0437070246,0.0382237323,0.0391720867,0.0388238745,5.08626e-05,0.0391339205,0.034016217,0.0361446074,0.0363574267,0.0,3.63304e-05,5.08626e-05,0.0001017252,1.45322e-05
3VK0A,1,2.75234e-05,6.05514e-05,2.75234e-05,6.05514e-05,2.20187e-05,1.10093e-05,5.50467e-05,3.3028e-05,2.75234e-05,2.20187e-05,0.0,5.50467e-05,2.20187e-05,0.0612674182,0.0534264514,0.0496868192,0.0495028307,0.047561313,0.0490052763,0.036675842,0.0380486783,0.0384950634,1.6514e-05,0.0411795197,0.0568174155,0.0486201279,0.0350136121,0.0444665904,0.0414135867,0.0395227961,0.0428809857,0.0483714912,0.0270721677,2.20187e-05,0.0387036176,0.0272761909,0.0430084781,0.0413617001,0.0,6.6056e-05,2.20187e-05,3.85327e-05,3.3028e-05,1.83328e-05,4.03322e-05,1.83328e-05,4.03322e-05,1.46663e-05,7.3331e-06,3.66657e-05,2.19994e-05,1.83328e-05,1.46663e-05,0.0,3.66657e-05,1.46663e-05,0.0523777925,0.0503972962,0.0486830585,0.0518737376,0.0453814237,0.0468122602,0.0430829056,0.0432264327,0.0397960258,1.09997e-05,0.0406329568,0.0501428775,0.0434603011,0.0396428648,0.0455609345,0.0444066701,0.0380086704,0.0410629574,0.0437003303,0.037039016,1.46663e-05,0.0386866119,0.0326125254,0.0415444342,0.041453595,0.0,4.39988e-05,1.46663e-05,2.5666e-05,2.19994e-05
3U50C,1,4.7572e-06,3.01292e-05,9.5145e-06,2.85434e-05,7.9287e-06,1.11002e-05,7.9287e-06,9.5145e-06,1.58575e-05,1.2686e-05,9.5145e-06,3.1715e-06,1.58575e-05,0.0459196212,0.0453313367,0.0520488805,0.0455316177,0.0423620577,0.044536869,0.0435569283,0.0442861127,0.0425092725,1.2686e-05,0.0421988585,0.0439957166,0.0467151103,0.03947698,0.0413091818,0.0408493357,0.0436334477,0.045000825,0.0446258068,0.0431100421,1.74432e-05,0.0419587106,0.0444362729,0.0411678399,0.0351680132,1.74432e-05,1.58575e-05,1.42717e-05,1.11002e-05,1.58575e-05,5.3078e-06,3.36158e-05,1.06155e-05,3.18466e-05,8.8463e-06,1.23848e-05,8.8463e-06,1.06155e-05,1.76925e-05,1.4154e-05,1.06155e-05,3.5385e-06,1.76925e-05,0.0481951988,0.0452378414,0.0463525945,0.0480617584,0.0428100995,0.0478278299,0.0440479384,0.0441157041,0.0447122227,1.4154e-05,0.0407633574,0.0407706361,0.0423005029,0.0411119771,0.041758686,0.0385894722,0.0431875526,0.0459043841,0.0452067191,0.0422798637,1.94618e-05,0.0447483248,0.0383981845,0.0392475058,0.0440691038,1.94618e-05,1.76925e-05,1.59233e-05,1.23848e-05,1.76925e-05
3U4VA,1,9.2741e-06,3.24594e-05,4.17335e-05,5.56446e-05,4.6371e-06,5.56446e-05,4.6371e-06,4.63705e-05,2.31853e-05,4.6371e-06,3.24594e-05,9.2741e-06,2.78223e-05,0.045699181,0.0527022026,0.0427563888,0.0464852835,0.0407564892,0.0461823171,0.0399143636,0.0479359212,0.0468840951,4.17335e-05,0.0432475754,0.05065103,0.0408030911,0.0521372906,0.0378826084,0.0441418395,0.0383867715,0.0403958858,0.033109096,0.0404920174,2.31853e-05,0.0458446681,0.0412181335,0.0425152454,0.0393206072,0.0,2.31853e-05,6.95558e-05,3.24594e-05,0.0,8.2229e-06,2.87802e-05,3.70031e-05,4.93375e-05,4.1115e-06,4.93375e-05,4.1115e-06,4.11146e-05,2.05573e-05,4.1115e-06,2.87802e-05,8.2229e-06,2.46687e-05,0.0492663556,0.0475473841,0.0436428368,0.0460128326,0.0448871883,0.0440625224,0.0451734444,0.0453105969,0.0438872683,3.70031e-05,0.0448783219,0.0461922669,0.041751949,0.0438981188,0.0398414261,0.0485778268,0.0441411225,0.040039758,0.0371519161,0.0410453108,2.05573e-05,0.0428597692,0.0408003987,0.0384011839,0.0401532729,0.0,2.05573e-05,6.16718e-05,2.87802e-05,0.0
3U4ZA,1,4.4823e-06,4.48228e-05,4.03405e-05,4.48228e-05,0.0,1.79291e-05,4.4823e-06,4.48228e-05,1.34468e-05,8.9646e-06,2.68937e-05,1.79291e-05,4.48228e-05,0.0451165437,0.0412496171,0.0387760993,0.0463618291,0.0490904024,0.0396672955,0.0490835338,0.044580246,0.0491839151,4.03405e-05,0.0430687472,0.0451005628,0.0402533649,0.0470717714,0.0475604335,0.0445518539,0.0408220034,0.0404914994,0.0419080126,0.0449400304,3.58582e-05,0.0399837002,0.0346543613,0.04651888,0.0394812108,1.34468e-05,3.1376e-05,4.03405e-05,4.4823e-06,4.4823e-06,4.3642e-06,4.36424e-05,3.92782e-05,4.36424e-05,0.0,1.7457e-05,4.3642e-06,4.36424e-05,1.30927e-05,8.7285e-06,2.61855e-05,1.7457e-05,4.36424e-05,0.0486739875,0.0447417162,0.0447347995,0.0474289986,0.0445014584,0.0402339297,0.045278568,0.046710789,0.0436371989,3.92782e-05,0.0470185591,0.0474293117,0.0413173146,0.0450862534,0.0450350495,0.0463974933,0.0440912651,0.0399863339,0.0387686961,0.0404589768,3.49139e-05,0.0413307304,0.0368211266,0.0436876551,0.0361584504,1.30927e-05,3.05497e-05,3.92782e-05,4.3642e-06,4.3642e-06
3VIBA,1,1.6418e-05,1.6418e-05,1.6418e-05,5.4727e-06,1.77861e-05,1.6418e-05,1.91543e-05,4.1045e-06,6.8408e-06,9.5771e-06,5.4727e-06,5.19902e-05,8.209e-06,0.049314035,0.0402634002,0.0515329159,0.0593176881,0.0426706193,0.0383910157,0.0454788692,0.0446091819,0.0347872765,0.0,0.0366640173,0.0459383406,0.0440719631,0.0422683321,0.0408627925,0.0473313103,0.043218425,0.0399575555,0.0444951751,0.0412371364,1.36816e-05,0.0443098883,0.0438040519,0.039600539,0.0395895249,4.1045e-06,3.14678e-05,1.09453e-05,1.50498e-05,1.6418e-05,1.12734e-05,1.12734e-05,1.12734e-05,3.7578e-06,1.22128e-05,1.12734e-05,1.31523e-05,2.8183e-06,4.6972e-06,6.5761e-06,3.7578e-06,3.5699e-05,5.6367e-06,0.0497496211,0.0461026879,0.0469718797,0.0501298161,0.0427015755,0.042479647,0.0442770685,0.0465006582,0.0416770546,0.0,0.040090735,0.0469102769,0.0431055211,0.0409493959,0.041863158,0.0432450523,0.0426416987,0.0391623025,0.0433597649,0.0411862385,9.3945e-06,0.0425802944,0.0406208453,0.043652439,0.0398459243,2.8183e-06,2.16073e-05,7.5156e-06,1.03339e-05,1.12734e-05
